"Date","Year","Tournament","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Player.Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2"
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,837,5,5,0,2,"Olympic (Women) - United States","Emily Pfalzer","Dump In/Out",111,74,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,834,5,5,0,2,"Olympic (Women) - Canada","Brigette Lacquette","Puck Recovery",2,36,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,833,5,5,0,2,"Olympic (Women) - Canada","Brigette Lacquette","Play",5,45,"Direct","","","","Ann-Sophie Bettez",30,78
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,831,5,5,0,2,"Olympic (Women) - Canada","Ann-Sophie Bettez","Play",38,75,"Direct","","","","Rebecca Johnston",55,17
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,827,5,5,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Incomplete Play",113,12,"Indirect","","","","Blayre Turnbull",137,13
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,827,5,5,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Zone Entry",124,7,"Played","","","","Sidney Morin",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,824,5,5,0,2,"Olympic (Women) - United States","Lee Stecklein","Puck Recovery",8,73,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,823,5,5,0,2,"Olympic (Women) - United States","Lee Stecklein","Play",4,67,"Direct","","","","Brianna Decker",4,40
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,820,5,5,0,2,"Olympic (Women) - United States","Brianna Decker","Play",40,25,"Direct","","","","Alex Carpenter",62,3
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,817,5,5,0,2,"Olympic (Women) - United States","Alex Carpenter","Play",63,21,"Direct","","","","Brianna Decker",99,9
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,815,5,5,0,2,"Olympic (Women) - United States","Brianna Decker","Zone Entry",124,7,"Carried","","","","Erin Ambrose",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,813,5,5,0,2,"Olympic (Women) - United States","Brianna Decker","Shot",159,12,"Slapshot","On Net","f","f","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,811,5,5,0,2,"Olympic (Women) - Canada","Blayre Turnbull","Faceoff Win",31,64,"Backhand","","","","Dana Trivigno",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,809,5,5,0,2,"Olympic (Women) - Canada","Jocelyne Larocque","Puck Recovery",2,51,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,808,5,5,0,2,"Olympic (Women) - Canada","Erin Ambrose","Puck Recovery",5,48,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,806,5,5,0,2,"Olympic (Women) - Canada","Erin Ambrose","Play",7,72,"Indirect","","","","Laura Stacey",63,82
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,804,5,5,0,2,"Olympic (Women) - Canada","Laura Stacey","Play",63,82,"Direct","","","","Blayre Turnbull",75,72
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,803,5,5,0,2,"Olympic (Women) - Canada","Blayre Turnbull","Incomplete Play",90,78,"Direct","","","","Jamie Lee Rattray",109,29
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,802,5,5,0,2,"Olympic (Women) - United States","Sidney Morin","Puck Recovery",85,46,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,802,5,5,0,2,"Olympic (Women) - United States","Sidney Morin","Play",85,46,"Direct","","","","Hilary Knight",99,49
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,800,5,5,0,2,"Olympic (Women) - United States","Hilary Knight","Play",64,65,"Direct","","","","Lee Stecklein",48,31
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,797,5,5,0,2,"Olympic (Women) - United States","Lee Stecklein","Play",69,10,"Indirect","","","","Sidney Morin",79,73
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,794,5,5,0,2,"Olympic (Women) - United States","Sidney Morin","Dump In/Out",102,77,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,794,5,5,0,2,"Olympic (Women) - United States","Sidney Morin","Zone Entry",102,77,"Dumped","","","","Jocelyne Larocque",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,790,5,5,0,2,"Olympic (Women) - Canada","Erin Ambrose","Puck Recovery",21,71,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,790,5,5,0,2,"Olympic (Women) - Canada","Erin Ambrose","Play",21,71,"Direct","","","","Laura Stacey",55,81
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,786,5,5,0,2,"Olympic (Women) - Canada","Laura Stacey","Play",121,76,"Direct","","","","Blayre Turnbull",149,16
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,786,5,5,0,2,"Olympic (Women) - Canada","Laura Stacey","Zone Entry",124,72,"Played","","","","Lee Stecklein",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,780,5,5,0,2,"Olympic (Women) - Canada","Blayre Turnbull","Play",158,5,"Indirect","","","","Laura Stacey",198,40
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,776,5,5,0,2,"Olympic (Women) - Canada","Laura Stacey","Play",178,10,"Indirect","","","","Laura Fortino",180,5
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,773,5,5,0,2,"Olympic (Women) - United States","Hilary Knight","Puck Recovery",18,61,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,772,5,5,0,2,"Olympic (Women) - Canada","Laura Fortino","Takeaway",185,27,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,772,5,5,0,2,"Olympic (Women) - Canada","Laura Fortino","Shot",185,27,"Snapshot","On Net","f","f","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,770,5,5,0,2,"Olympic (Women) - United States","Brianna Decker","Faceoff Win",31,65,"Backhand","","","","Brianne Jenner",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,768,5,5,0,2,"Olympic (Women) - United States","Amanda Kessel","Puck Recovery",16,67,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,765,5,5,0,2,"Olympic (Women) - United States","Amanda Kessel","Play",20,29,"Direct","","","","Alex Carpenter",48,3
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,763,5,5,0,2,"Olympic (Women) - United States","Alex Carpenter","Incomplete Play",56,4,"Indirect","","","","Brianna Decker",83,14
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,762,5,5,0,2,"Olympic (Women) - Canada","Renata Fast","Puck Recovery",113,80,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,762,5,5,0,2,"Olympic (Women) - Canada","Renata Fast","Incomplete Play",113,80,"Indirect","","","","Rebecca Leslie",124,79
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,762,5,5,0,2,"Olympic (Women) - United States","Brianna Decker","Takeaway",85,2,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,761,5,5,0,2,"Olympic (Women) - United States","Brianna Decker","Play",85,2,"Indirect","","","","Alex Carpenter",86,7
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,761,5,5,0,2,"Olympic (Women) - Canada","Renata Fast","Takeaway",108,77,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,761,5,5,0,2,"Olympic (Women) - Canada","Renata Fast","Incomplete Play",108,77,"Direct","","","","Rebecca Leslie",115,77
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,760,5,5,0,2,"Olympic (Women) - United States","Emily Pfalzer","Puck Recovery",80,9,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,759,5,5,0,2,"Olympic (Women) - United States","Emily Pfalzer","Dump In/Out",92,3,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,758,5,5,0,2,"Olympic (Women) - Canada","Renata Fast","Puck Recovery",71,82,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,758,5,5,0,2,"Olympic (Women) - Canada","Renata Fast","Incomplete Play",71,82,"Direct","","","","Rebecca Leslie",93,82
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,754,5,5,0,2,"Olympic (Women) - United States","Shelly Picard","Puck Recovery",36,10,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,748,5,5,0,2,"Olympic (Women) - United States","Shelly Picard","Play",6,65,"Direct","","","","Emily Pfalzer",4,43
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,742,6,5,0,2,"Olympic (Women) - United States","Emily Pfalzer","Play",4,36,"Direct","","","","Shelly Picard",10,68
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,740,6,5,0,2,"Olympic (Women) - United States","Shelly Picard","Incomplete Play",24,74,"Direct","","","","Brianna Decker",86,83
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,740,6,5,0,2,"Olympic (Women) - Canada","Laura Fortino","Takeaway",121,10,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,739,6,5,0,2,"Olympic (Women) - Canada","Renata Fast","Penalty Taken",91,83,"Interference","","","","Emily Pfalzer",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,739,5,4,0,2,"Olympic (Women) - United States","Brianna Decker","Faceoff Win",169,65,"Backhand","","","","Blayre Turnbull",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,738,5,4,0,2,"Olympic (Women) - United States","Alex Carpenter","Puck Recovery",159,69,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,738,5,4,0,2,"Olympic (Women) - United States","Alex Carpenter","Play",159,69,"Direct","","","","Emily Pfalzer",130,75
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,736,5,4,0,2,"Olympic (Women) - United States","Emily Pfalzer","Incomplete Play",140,80,"Direct","","","","Alex Carpenter",153,68
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,733,5,4,0,2,"Olympic (Women) - Canada","Erin Ambrose","Puck Recovery",3,19,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,732,5,4,0,2,"Olympic (Women) - Canada","Erin Ambrose","Dump In/Out",2,27,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,728,5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Puck Recovery",92,83,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,726,5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Play",62,63,"Direct","","","","Brianna Decker",84,4
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,719,5,4,0,2,"Olympic (Women) - United States","Brianna Decker","Play",94,71,"Direct","","","","Kacey Bellamy",86,15
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,718,5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Incomplete Play",86,15,"Direct","","","","Alex Carpenter",117,29
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,717,5,4,0,2,"Olympic (Women) - Canada","Erin Ambrose","Takeaway",85,60,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,717,5,4,0,2,"Olympic (Women) - Canada","Erin Ambrose","Dump In/Out",85,60,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,710,5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Puck Recovery",2,56,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,707,5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Play",42,33,"Indirect","","","","Brianna Decker",63,71
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,702,5,4,0,2,"Olympic (Women) - United States","Brianna Decker","Play",63,35,"Direct","","","","Amanda Kessel",109,4
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,699,5,4,0,2,"Olympic (Women) - United States","Amanda Kessel","Incomplete Play",111,4,"Indirect","","","","Alex Carpenter",127,8
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,699,5,4,0,2,"Olympic (Women) - United States","Amanda Kessel","Zone Entry",121,4,"Played","","","","Halli Krzyzaniak",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,699,5,4,0,2,"Olympic (Women) - Canada","Halli Krzyzaniak","Takeaway",79,81,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,698,5,4,0,2,"Olympic (Women) - Canada","Halli Krzyzaniak","Dump In/Out",83,82,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,695,5,4,0,2,"Olympic (Women) - United States","Alex Cavalini","Puck Recovery",3,44,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,694,5,4,0,2,"Olympic (Women) - United States","Alex Cavalini","Play",5,46,"Indirect","","","","Hannah Brandt",29,80
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,692,5,4,0,2,"Olympic (Women) - United States","Hannah Brandt","Play",29,80,"Indirect","","","","Kacey Bellamy",3,63
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,686,5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Play",52,38,"Direct","","","","Kendall Coyne Schofield",79,6
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,684,5,4,0,2,"Olympic (Women) - United States","Kendall Coyne Schofield","Zone Entry",126,7,"Carried","","","","Halli Krzyzaniak",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,680,5,4,0,2,"Olympic (Women) - Canada","Laura Fortino","Puck Recovery",3,25,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,680,5,4,0,2,"Olympic (Women) - Canada","Laura Fortino","Play",3,25,"Indirect","","","","Rebecca Johnston",31,2
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,678,5,4,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Dump In/Out",31,2,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,675,5,4,0,2,"Olympic (Women) - United States","Alex Cavalini","Puck Recovery",17,23,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,672,5,4,0,2,"Olympic (Women) - United States","Alex Cavalini","Play",24,4,"Indirect","","","","Hannah Brandt",4,38
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,669,5,4,0,2,"Olympic (Women) - United States","Hannah Brandt","Play",8,56,"Indirect","","","","Sidney Morin",5,54
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,661,5,4,0,2,"Olympic (Women) - United States","Sidney Morin","Zone Entry",126,78,"Carried","","","","Jocelyne Larocque",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,660,5,4,0,2,"Olympic (Women) - United States","Sidney Morin","Incomplete Play",137,83,"Indirect","","","","Kendall Coyne Schofield",168,16
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,658,5,4,0,2,"Olympic (Women) - Canada","Shannon Szabados","Puck Recovery",3,42,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,658,5,4,0,2,"Olympic (Women) - Canada","Shannon Szabados","Play",3,42,"Indirect","","","","Erin Ambrose",4,54
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,658,5,4,0,2,"Olympic (Women) - Canada","Erin Ambrose","Dump In/Out",4,54,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,656,5,4,0,2,"Olympic (Women) - United States","Hannah Brandt","Puck Recovery",135,2,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,655,5,4,0,2,"Olympic (Women) - United States","Hannah Brandt","Play",133,4,"Indirect","","","","Gigi Marvin",154,3
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,653,5,4,0,2,"Olympic (Women) - United States","Gigi Marvin","Play",158,5,"Direct","","","","Kendall Coyne Schofield",182,6
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,650,5,4,0,2,"Olympic (Women) - United States","Kendall Coyne Schofield","Incomplete Play",194,18,"Direct","","","","Gigi Marvin",187,30
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,648,5,4,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Puck Recovery",21,42,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,648,5,4,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Dump In/Out",21,42,"Lost","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,647,5,4,0,2,"Olympic (Women) - United States","Savannah Harmon","Puck Recovery",173,38,"","","","","",NA,NA
2019-02-17,2019,"Olympics 2018","Women - United States","Women - Canada",3,644,5,4,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Puck Recovery",22,76,"","","","","",NA,NA
